0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label,split
-65.0,-56.0,-36.0,-43.0,-71.0,-57.0,-50.0,-61.0,38.1838,-31.9366,-65.0,-56.0,-36.0,-43.0,-71.0,-57.0,-48.0,-59.0,38.4329,-30.9669,-65.0,-57.0,-36.0,-43.0,-71.0,-62.0,-48.0,-77.0,39.3297,-33.0775,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.6576,-31.7504,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.3079,-31.585,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,2.5_7.5,test
-65.0,-56.0,-36.0,-43.0,-71.0,-57.0,-48.0,-59.0,38.4329,-30.9669,-65.0,-57.0,-36.0,-43.0,-71.0,-62.0,-48.0,-77.0,39.3297,-33.0775,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.6576,-31.7504,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.3079,-31.585,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,2.5_7.5,test
-65.0,-57.0,-36.0,-43.0,-71.0,-62.0,-48.0,-77.0,39.3297,-33.0775,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.6576,-31.7504,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.3079,-31.585,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.6576,-31.7504,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.3079,-31.585,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,2.5_7.5,test
-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.3079,-31.585,-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,2.5_7.5,test
-68.0,-57.0,-38.0,-42.0,-69.0,-62.0,-66.0,-77.0,39.6548,-30.5982,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.814,-32.1091,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,39.7601,-32.2882,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-77.0,38.9179,-30.9245,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-66.0,-67.0,38.3532,-30.7507,-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-62.0,-50.0,-67.0,39.0224,-33.007,-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-56.0,-50.0,-65.0,38.6526,-34.0004,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-66.0,-65.0,39.3341,-32.7404,-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,2.5_7.5,test
-68.0,-57.0,-38.0,-43.0,-69.0,-64.0,-50.0,-65.0,37.5882,-32.2608,-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,2.5_7.5,test
-68.0,-57.0,-38.0,-44.0,-71.0,-64.0,-50.0,-68.0,38.5726,-30.6287,-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,2.5_7.5,test
-67.0,-62.0,-38.0,-44.0,-71.0,-60.0,-50.0,-75.0,37.8636,-32.6956,-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,2.5_7.5,test
-67.0,-62.0,-43.0,-46.0,-71.0,-59.0,-50.0,-75.0,38.4232,-32.9481,-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,2.5_7.5,test
-68.0,-61.0,-43.0,-46.0,-69.0,-59.0,-50.0,-68.0,38.9651,-32.3524,-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,2.5_7.5,test
-68.0,-61.0,-41.0,-40.0,-69.0,-59.0,-65.0,-68.0,38.3703,-32.859,-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,2.5_7.5,test
-68.0,-61.0,-41.0,-42.0,-60.0,-57.0,-65.0,-68.0,38.3189,-32.3697,-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,2.5_7.5,test
-68.0,-61.0,-44.0,-42.0,-60.0,-57.0,-51.0,-67.0,38.0939,-34.4009,-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,2.5_7.5,test
-70.0,-61.0,-44.0,-42.0,-70.0,-57.0,-50.0,-67.0,37.8753,-34.3805,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,-66.0,-58.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,36.97,-33.4608,2.5_7.5,test
-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-50.0,-59.0,38.1157,-33.9972,-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,-66.0,-58.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,36.97,-33.4608,-60.0,-58.0,-45.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.0101,-32.2802,2.5_7.5,test
-70.0,-61.0,-44.0,-42.0,-69.0,-57.0,-67.0,-73.0,38.2649,-33.8942,-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,-66.0,-58.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,36.97,-33.4608,-60.0,-58.0,-45.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.0101,-32.2802,-60.0,-58.0,-45.0,-50.0,-71.0,-59.0,-51.0,-65.0,37.4988,-33.2021,2.5_7.5,test
-70.0,-61.0,-44.0,-42.0,-69.0,-62.0,-52.0,-73.0,37.9132,-34.6319,-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,-66.0,-58.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,36.97,-33.4608,-60.0,-58.0,-45.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.0101,-32.2802,-60.0,-58.0,-45.0,-50.0,-71.0,-59.0,-51.0,-65.0,37.4988,-33.2021,-60.0,-58.0,-42.0,-50.0,-71.0,-59.0,-51.0,-65.0,36.7371,-33.8415,2.5_7.5,test
-70.0,-61.0,-44.0,-42.0,-70.0,-62.0,-52.0,-68.0,37.4769,-34.6238,-70.0,-61.0,-44.0,-42.0,-70.0,-63.0,-52.0,-67.0,37.6182,-32.9235,-70.0,-56.0,-49.0,-42.0,-71.0,-63.0,-64.0,-67.0,37.1894,-34.115,-70.0,-57.0,-49.0,-51.0,-71.0,-63.0,-51.0,-65.0,37.5187,-32.9706,-66.0,-57.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.5668,-33.516,-66.0,-58.0,-43.0,-51.0,-71.0,-59.0,-51.0,-65.0,36.97,-33.4608,-60.0,-58.0,-45.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.0101,-32.2802,-60.0,-58.0,-45.0,-50.0,-71.0,-59.0,-51.0,-65.0,37.4988,-33.2021,-60.0,-58.0,-42.0,-50.0,-71.0,-59.0,-51.0,-65.0,36.7371,-33.8415,-59.0,-58.0,-42.0,-51.0,-71.0,-59.0,-51.0,-65.0,37.1437,-34.05,2.5_7.5,test
