elapsed_s,tag_hex_id,position_x,position_y,yaw_map
33.799,0xC0,0.1,4.2439,3.88
33.808,0xC0,0.1,4.2543,3.88
33.83,0xC0,0.1,4.2718,3.44
33.837,0xC0,0.1,4.2814,3.44
33.843,0xC0,0.1,4.2914,3.44
33.848,0xC0,0.1,4.3009,3.44
33.878,0xC0,0.1,4.321,3.31
33.884,0xC0,0.1,4.3295,3.31
33.89,0xC0,0.1,4.3375,3.31
33.896,0xC0,0.1,4.3451,3.31
33.903,0xC0,0.1,4.3533,3.31
33.908,0xC0,0.1,4.3606,3.31
33.922,0xC0,0.1,4.3787,2.75
33.926,0xC0,0.1,4.3918,2.75
33.931,0xC0,0.1,4.4035,2.75
33.969,0xC0,0.1,4.4351,1.88
33.971,0xC0,0.1,4.4444,1.88
34.035,0xC0,0.1,4.4925,1.31
34.041,0xC0,0.1,4.4994,1.31
34.048,0xC0,0.1,4.5085,1.31
34.143,0xC0,0.1,4.5741,1.75
34.149,0xC0,0.1,4.5799,1.75
34.155,0xC0,0.1,4.5834,1.75
34.16,0xC0,0.1,4.5914,1.75
34.165,0xC0,0.1,4.5954,1.75
34.172,0xC0,0.1,4.5997,1.81
34.177,0xC0,0.1,4.6008,1.81
34.186,0xC0,0.1,4.6055,1.81
34.192,0xC0,0.1,4.6092,1.81
34.2,0xC0,0.1,4.6127,1.81
34.326,0xC0,0.1,4.6923,1.44
34.384,0xC0,0.1,4.7387,2.06
34.392,0xC0,0.1,4.7491,2.06
34.549,0xC0,0.1,4.8477,2.81
34.552,0xC0,0.1,4.8283,2.81
34.556,0xC0,0.1,4.7901,2.81
34.559,0xC0,0.1,4.7582,2.81
34.563,0xC0,0.1,4.7304,2.81
34.565,0xC0,0.1,4.6983,2.81
34.568,0xC0,0.1,4.6753,2.81
34.571,0xC0,0.1,4.6572,2.81
34.573,0xC0,0.1,4.6651,2.81
34.575,0xC0,0.1,4.6804,2.81
34.578,0xC0,0.1,4.6965,2.81
34.579,0xC0,0.1,4.7143,2.81
34.582,0xC0,0.1,4.7323,2.81
34.585,0xC0,0.1,4.7479,2.81
34.589,0xC0,0.1,4.7627,2.81
34.597,0xC0,0.1,4.7776,3.25
34.754,0xC0,0.1,4.8643,4.56
34.761,0xC0,0.1,4.884,4.56
34.768,0xC0,0.1,4.9023,4.56
34.773,0xC0,0.1,4.9166,4.56
34.777,0xC0,0.1,4.9266,4.56
34.781,0xC0,0.1,4.9346,4.56
34.809,0xC0,0.1,4.9636,5.12
34.865,0xC0,0.1,5.0123,5.31
34.868,0xC0,0.1,5.0233,5.31
34.874,0xC0,0.1,5.0337,5.31
34.877,0xC0,0.1,5.0404,5.31
34.955,0xC0,0.1,5.1016,5.31
34.962,0xC0,0.1,5.1042,5.31
34.968,0xC0,0.1,5.1087,5.31
34.974,0xC0,0.1,5.112,5.31
34.981,0xC0,0.1,5.1144,5.31
34.987,0xC0,0.1,5.1177,5.31
34.994,0xC0,0.1,5.1196,5.31
35.0,0xC0,0.1,5.1222,5.31
35.006,0xC0,0.1,5.124,5.31
35.051,0xC0,0.1,5.1515,5.31
35.161,0xC0,0.1,5.2126,5.69
35.167,0xC0,0.1,5.2018,5.69
35.175,0xC0,0.1,5.1951,5.69
35.184,0xC0,0.1,5.1897,5.69
35.191,0xC0,0.1,5.1867,5.69
35.2,0xC0,0.1,5.1825,5.69
35.269,0xC0,0.1,5.2088,3.69
35.274,0xC0,0.1,5.2014,3.69
35.28,0xC0,0.1,5.1949,3.69
35.287,0xC0,0.1,5.19,3.69
35.294,0xC0,0.1,5.1976,3.69
35.299,0xC0,0.1,5.204,3.69
35.306,0xC0,0.1,5.2099,3.69
35.311,0xC0,0.1,5.2156,3.69
35.371,0xC0,0.1,5.2443,1.31
35.378,0xC0,0.1,5.2478,1.31
35.39,0xC0,0.1,5.2519,1.31
35.416,0xC0,0.1,5.2642,1.31
35.421,0xC0,0.1,5.2807,1.31
35.425,0xC0,0.1,5.2873,1.31
35.431,0xC0,0.1,5.2903,1.31
35.467,0xC0,0.1,5.3092,359.0
35.47,0xC0,0.1,5.3106,359.0
35.473,0xC0,0.1,5.3118,359.0
35.514,0xC0,0.1,5.3274,357.56
35.562,0xC0,0.1,5.3433,356.56
35.567,0xC0,0.1,5.3381,356.56
35.575,0xC0,0.1,5.334,356.56
35.608,0xC0,0.1,5.3407,355.88
35.776,0xC0,0.1,5.3894,354.38
35.781,0xC0,0.1,5.3728,354.38
35.788,0xC0,0.1,5.3506,354.38
35.791,0xC0,0.1,5.3311,354.38
35.796,0xC0,0.1,5.3146,354.38
35.801,0xC0,0.1,5.3007,354.38
35.882,0xC0,0.1,5.2949,355.62
35.896,0xC0,0.1,5.2953,355.62
35.909,0xC0,0.1,5.301,355.62
35.914,0xC0,0.1,5.3059,355.62
35.921,0xC0,0.1,5.3105,355.62
35.981,0xC0,0.1,5.3219,357.31
35.987,0xC0,0.1,5.3335,357.31
35.994,0xC0,0.1,5.3616,357.31
36.0,0xC0,0.1,5.3862,357.31
36.037,0xC0,0.1,5.4184,357.81
36.045,0xC0,0.1,5.4386,357.81
36.055,0xC0,0.1,5.4578,357.81
36.063,0xC0,0.1,5.477,357.81
36.188,0xC0,0.1,5.577,359.31
36.193,0xC0,0.1,5.6185,359.31
36.199,0xC0,0.1,5.6564,359.31
36.202,0xC0,0.1,5.6847,359.31
36.209,0xC0,0.1,5.7089,359.31
36.215,0xC0,0.1,5.7313,359.31
36.234,0xC0,0.1,5.7717,359.75
36.237,0xC0,0.1,5.7972,359.75
36.242,0xC0,0.1,5.8198,359.75
36.246,0xC0,0.1,5.8352,359.75
36.39,0xC0,0.1,5.9912,0.19
36.393,0xC0,0.1,5.9958,0.19
36.403,0xC0,0.1,6.004,0.19
36.412,0xC0,0.1,6.0084,0.19
36.44,0xC0,0.1,6.0299,0.19
36.452,0xC0,0.1,6.0378,0.19
36.456,0xC0,0.1,6.043,0.19
36.46,0xC0,0.1,6.0422,0.19
36.466,0xC0,0.1,6.0531,0.19
36.469,0xC0,0.1,6.061,0.19
36.473,0xC0,0.1,6.0706,0.19
36.476,0xC0,0.1,6.0784,0.19
36.482,0xC0,0.1,6.0876,0.19
36.485,0xC0,0.1,6.0935,0.19
36.599,0xC0,0.1,6.2052,1.06
36.606,0xC0,0.1,6.202,1.06
36.613,0xC0,0.1,6.1793,1.06
36.621,0xC0,0.1,6.1614,0.69
36.627,0xC0,0.1,6.1434,0.69
36.634,0xC0,0.1,6.1281,0.69
36.64,0xC0,0.1,6.1148,0.69
36.701,0xC0,0.1,6.1287,0.69
36.709,0xC0,0.1,6.1112,0.75
36.714,0xC0,0.1,6.1157,1.06
36.718,0xC0,0.1,6.1451,1.06
36.723,0xC0,0.1,6.1805,1.06
36.726,0xC0,0.1,6.2119,1.06
36.731,0xC0,0.1,6.2417,1.06
36.801,0xC0,0.1,6.3239,0.5
36.849,0xC0,0.1,6.3862,0.19
36.858,0xC0,0.1,6.4053,0.19
36.863,0xC0,0.1,6.424,0.19
37.004,0xC0,0.1,6.5642,1.12
37.01,0xC0,0.1,6.5647,1.12
37.019,0xC0,0.1,6.5641,1.12
37.026,0xC0,0.1,6.5649,1.12
37.033,0xC0,0.1,6.5622,1.12
37.039,0xC0,0.1,6.5579,1.12
37.047,0xC0,0.1,6.556,1.12
37.053,0xC0,0.1,6.5531,1.12
37.061,0xC0,0.1,6.552,1.12
37.068,0xC0,0.1,6.5509,1.5
37.073,0xC0,0.1,6.5491,1.5
37.08,0xC0,0.1,6.5482,1.5
37.086,0xC0,0.1,6.5459,1.5
37.209,0xC0,0.1,6.6219,4.5
37.216,0xC0,0.1,6.6077,4.5
37.222,0xC0,0.1,6.5966,4.5
37.228,0xC0,0.1,6.5879,4.5
37.235,0xC0,0.1,6.5812,4.5
37.241,0xC0,0.1,6.575,4.5
37.255,0xC0,0.1,6.5732,5.75
37.262,0xC0,0.1,6.5693,5.75
37.304,0xC0,0.1,6.5802,7.44
37.31,0xC0,0.1,6.5746,7.44
37.316,0xC0,0.1,6.5717,7.44
37.32,0xC0,0.1,6.5807,7.44
37.324,0xC0,0.1,6.5876,7.44
37.349,0xC0,0.1,6.6025,7.44
37.519,0xC0,0.1,6.6772,11.0
37.527,0xC0,0.1,6.6733,11.12
37.533,0xC0,0.1,6.6705,11.12
37.539,0xC0,0.1,6.6677,11.12
37.545,0xC0,0.1,6.665,11.12
37.551,0xC0,0.1,6.676,11.12
37.556,0xC0,0.1,6.6853,11.12
37.563,0xC0,0.1,6.6938,11.12
37.568,0xC0,0.1,6.6986,11.12
37.575,0xC0,0.1,6.7035,11.12
37.578,0xC0,0.1,6.7068,11.12
37.582,0xC0,0.1,6.7091,11.0
37.617,0xC0,0.1,6.7273,11.44
37.619,0xC0,0.1,6.7295,11.44
37.624,0xC0,0.1,6.7314,11.44
37.627,0xC0,0.1,6.7345,11.44
37.73,0xC0,0.1,6.7787,12.56
37.736,0xC0,0.1,6.7774,12.56
37.74,0xC0,0.1,6.7747,12.56
37.746,0xC0,0.1,6.7716,12.56
37.753,0xC0,0.1,6.7701,12.56
37.822,0xC0,0.1,6.8115,12.38
37.829,0xC0,0.1,6.8349,12.38
37.844,0xC0,0.1,6.8572,12.38
37.852,0xC0,0.1,6.8771,12.38
37.861,0xC0,0.1,6.8938,12.38
37.866,0xC0,0.1,6.907,12.38
37.873,0xC0,0.1,6.9194,12.38
37.924,0xC0,0.1,6.9904,11.56
37.928,0xC0,0.1,7.04,11.56
37.933,0xC0,0.1,7.0864,11.56
37.937,0xC0,0.1,7.1273,11.56
37.944,0xC0,0.1,7.1631,11.56
37.949,0xC0,0.1,7.1972,11.56
37.957,0xC0,0.1,7.2305,11.56
37.963,0xC0,0.1,7.2587,11.56
37.981,0xC0,0.1,7.2943,10.75
37.988,0xC0,0.1,7.3188,10.75
37.996,0xC0,0.1,7.3389,10.75
38.028,0xC0,0.1,7.3912,10.75
38.033,0xC0,0.1,7.4058,10.75
38.132,0xC0,0.1,7.5403,10.0
38.137,0xC0,0.1,7.5375,10.0
38.144,0xC0,0.1,7.5174,10.0
38.15,0xC0,0.1,7.5005,10.0
38.154,0xC0,0.1,7.4799,10.0
38.161,0xC0,0.1,7.4591,10.0
38.165,0xC0,0.1,7.4457,10.0
38.181,0xC0,0.1,7.4424,9.19
38.187,0xC0,0.1,7.4317,9.19
38.192,0xC0,0.1,7.4244,9.19
38.197,0xC0,0.1,7.415,9.19
38.228,0xC0,0.1,7.4268,8.62
38.271,0xC0,0.1,7.4506,8.56
38.322,0xC0,0.1,7.4694,8.62
38.385,0xC0,0.1,7.4892,8.81
38.551,0xC0,0.1,7.5361,9.12
38.556,0xC0,0.1,7.4976,9.12
38.564,0xC0,0.1,7.4659,9.12
38.567,0xC0,0.1,7.4422,9.12
38.571,0xC0,0.1,7.4232,9.12
38.574,0xC0,0.1,7.4077,9.88
38.579,0xC0,0.1,7.3946,11.06
38.582,0xC0,0.1,7.3839,11.06
38.586,0xC0,0.1,7.3747,11.06
38.645,0xC0,0.1,7.3703,12.5
38.65,0xC0,0.1,7.3632,12.5
38.747,0xC0,0.1,7.3622,14.31
38.751,0xC0,0.1,7.4137,14.31
38.755,0xC0,0.1,7.4654,14.31
38.848,0xC0,0.1,7.5574,14.88
38.853,0xC0,0.1,7.5945,14.88
38.861,0xC0,0.1,7.6318,14.88
38.866,0xC0,0.1,7.6624,14.88
38.898,0xC0,0.1,7.7005,14.88
38.902,0xC0,0.1,7.7109,14.88
38.948,0xC0,0.1,7.742,15.38
38.954,0xC0,0.1,7.7418,15.38
38.961,0xC0,0.1,7.7431,15.38
39.062,0xC0,0.1,7.8049,15.25
39.068,0xC0,0.1,7.7972,15.25
39.074,0xC0,0.1,7.7928,15.25
39.079,0xC0,0.1,7.8269,15.25
39.084,0xC0,0.1,7.8652,15.25
39.088,0xC0,0.1,7.8996,15.25
39.092,0xC0,0.1,7.9306,15.25
39.096,0xC0,0.1,7.959,15.25
39.103,0xC0,0.1,7.9832,15.25
39.11,0xC0,0.1,8.0068,15.25
39.162,0xC0,0.1,8.0755,14.31
39.168,0xC0,0.1,8.0967,14.31
39.175,0xC0,0.1,8.1176,14.31
39.178,0xC0,0.1,8.133,14.31
39.184,0xC0,0.1,8.1485,14.31
39.19,0xC0,0.1,8.1624,14.31
39.198,0xC0,0.1,8.1798,14.31
39.258,0xC0,0.1,8.2571,12.88
39.264,0xC0,0.1,8.2671,12.88
39.272,0xC0,0.1,8.2776,12.88
39.277,0xC0,0.1,8.2838,12.88
39.285,0xC0,0.1,8.2923,12.88
39.29,0xC0,0.1,8.2989,12.88
39.297,0xC0,0.1,8.3061,12.88
39.305,0xC0,0.1,8.3196,12.88
39.309,0xC0,0.1,8.3247,12.88
39.354,0xC0,0.1,8.3811,12.62
39.358,0xC0,0.1,8.3816,12.62
39.365,0xC0,0.1,8.3868,12.62
39.461,0xC0,0.1,8.4903,12.0
39.464,0xC0,0.1,8.4819,12.0
39.468,0xC0,0.1,8.4742,12.0
39.47,0xC0,0.1,8.4694,12.0
39.51,0xC0,0.1,8.4987,12.69
39.565,0xC0,0.1,8.5344,13.94
39.569,0xC0,0.1,8.5213,13.94
39.664,0xC0,0.1,8.5787,17.31
39.668,0xC0,0.1,8.5551,17.31
39.672,0xC0,0.1,8.5452,17.31
39.676,0xC0,0.1,8.5382,17.31
39.68,0xC0,0.1,8.5335,17.31
39.683,0xC0,0.1,8.5357,17.31
39.688,0xC0,0.1,8.5383,17.31
39.691,0xC0,0.1,8.5412,17.31
39.719,0xC0,0.1,8.5625,17.31
39.723,0xC0,0.1,8.5676,17.31
39.874,0xC0,0.0433,8.6635,30.12
39.876,0xC0,0.0398,8.6743,30.12
39.881,0xC0,0.0286,8.6801,30.12
39.884,0xC0,0.0162,8.6835,30.12
39.89,0xC0,0.0227,8.6892,30.12
39.976,0xC0,0.0612,8.7417,37.69
40.075,0xC0,0.1039,8.7901,46.06
40.081,0xC0,0.1094,8.7696,46.06
40.125,0xC0,0.1485,8.7832,49.88
40.129,0xC0,0.1478,8.786,49.88
40.137,0xC0,0.1483,8.7896,49.88
40.141,0xC0,0.1489,8.7926,49.88
40.176,0xC0,0.1716,8.8238,53.12
40.181,0xC0,0.1677,8.8417,53.12
40.186,0xC0,0.16,8.8572,53.12
40.282,0xC0,0.1751,8.9127,59.31
40.286,0xC0,0.1495,8.9042,59.31
40.291,0xC0,0.1274,8.896,59.31
40.296,0xC0,0.1084,8.888,59.31
40.303,0xC0,0.093,8.8831,59.31
40.329,0xC0,0.1005,8.9098,62.0
40.336,0xC0,0.1067,8.9238,62.0
40.342,0xC0,0.1193,8.938,62.0
40.347,0xC0,0.1344,8.9498,62.0
40.377,0xC0,0.1555,8.9758,63.81
40.431,0xC0,0.1845,9.0162,64.88
40.496,0xC0,0.2169,9.057,66.19
40.503,0xC0,0.2322,9.0644,66.19
40.587,0xC0,0.2743,9.1124,66.19
40.592,0xC0,0.285,9.1098,66.19
40.6,0xC0,0.3005,9.1047,66.19
40.688,0xC0,0.3545,9.1352,66.19
40.692,0xC0,0.3727,9.1019,66.19
40.697,0xC0,0.3949,9.0688,66.19
40.701,0xC0,0.421,9.0376,66.19
40.705,0xC0,0.4433,9.0108,66.19
40.708,0xC0,0.4612,8.9881,66.19
40.712,0xC0,0.4762,8.9675,66.19
40.718,0xC0,0.4997,8.9728,66.19
40.746,0xC0,0.5534,8.9975,66.19
40.892,0xC0,0.7304,9.0547,77.0
40.895,0xC0,0.7754,9.082,77.0
40.9,0xC0,0.8053,9.104,77.0
40.904,0xC0,0.8266,9.1223,77.0
40.911,0xC0,0.8461,9.1376,77.0
40.915,0xC0,0.8557,9.151,77.0
40.938,0xC0,0.8788,9.1706,78.19
40.943,0xC0,0.8771,9.1754,78.19
40.949,0xC0,0.8779,9.1804,78.19
40.955,0xC0,0.8788,9.185,78.19
40.998,0xC0,0.9151,9.2055,78.19
41.05,0xC0,0.9563,9.2273,84.44
41.057,0xC0,0.9516,9.2264,84.44
41.064,0xC0,0.9483,9.2259,84.44
41.071,0xC0,0.9626,9.2408,84.44
41.076,0xC0,0.9636,9.261,84.44
41.08,0xC0,0.9544,9.2793,84.44
41.098,0xC0,0.9547,9.3069,84.44
41.104,0xC0,0.9439,9.3237,84.44
41.11,0xC0,0.9376,9.3383,84.44
41.201,0xC0,0.9931,9.4098,87.38
41.207,0xC0,0.9857,9.4108,87.38
41.215,0xC0,0.9802,9.4128,87.38
41.22,0xC0,0.9803,9.4127,87.38
41.227,0xC0,0.9833,9.4136,87.38
41.233,0xC0,0.9857,9.4139,87.38
41.24,0xC0,0.9886,9.415,87.38
41.246,0xC0,0.9923,9.4129,87.38
41.253,0xC0,1.0025,9.4098,87.38
41.259,0xC0,1.0119,9.4045,87.38
41.266,0xC0,1.0217,9.4006,87.38
41.272,0xC0,1.0302,9.3965,87.38
41.278,0xC0,1.0382,9.3928,87.38
41.283,0xC0,1.0464,9.3908,87.38
41.29,0xC0,1.0557,9.3903,87.38
41.296,0xC0,1.0664,9.3909,87.38
41.301,0xC0,1.0935,9.3953,87.38
41.304,0xC0,1.1198,9.3956,87.38
41.349,0xC0,1.1797,9.4115,90.0
41.356,0xC0,1.2137,9.413,90.0
41.396,0xC0,1.2783,9.4255,90.88
41.402,0xC0,1.3133,9.4391,90.88
41.408,0xC0,1.3472,9.4522,90.88
41.411,0xC0,1.3715,9.4603,90.88
41.416,0xC0,1.3963,9.4683,90.88
41.42,0xC0,1.4179,9.4753,90.88
41.424,0xC0,1.4393,9.4822,90.88
41.52,0xC0,1.5737,9.5313,92.69
41.526,0xC0,1.5917,9.5349,92.69
41.532,0xC0,1.603,9.5357,92.69
41.537,0xC0,1.6122,9.5361,92.69
41.543,0xC0,1.6165,9.5358,92.69
41.548,0xC0,1.6158,9.5359,92.69
41.563,0xC0,1.63,9.5425,92.88
41.569,0xC0,1.6329,9.5448,92.88
41.576,0xC0,1.638,9.5454,92.88
41.581,0xC0,1.6405,9.5451,92.88
41.586,0xC0,1.6644,9.5456,92.88
41.59,0xC0,1.6866,9.5455,92.88
41.612,0xC0,1.7316,9.5512,92.88
41.615,0xC0,1.7526,9.5493,92.88
41.657,0xC0,1.8269,9.5565,92.75
41.661,0xC0,1.8459,9.5476,92.75
41.709,0xC0,1.9229,9.5417,92.75
41.713,0xC0,1.9296,9.5243,92.75
41.717,0xC0,1.9385,9.5075,92.75
41.722,0xC0,1.9437,9.4924,92.75
41.818,0xC0,2.0717,9.4844,93.38
41.823,0xC0,2.0441,9.4649,93.38
41.83,0xC0,2.0155,9.4433,93.38
41.835,0xC0,1.9883,9.4221,93.38
41.842,0xC0,1.963,9.4025,93.38
41.846,0xC0,1.9367,9.3877,93.38
41.918,0xC0,1.9739,9.3626,93.38
41.922,0xC0,1.9429,9.3648,93.38
41.927,0xC0,1.9084,9.3637,93.38
41.931,0xC0,1.8669,9.359,93.38
41.938,0xC0,1.8312,9.3532,93.38
41.943,0xC0,1.8018,9.3435,93.38
41.95,0xC0,1.7748,9.3343,93.38
42.02,0xC0,1.7834,9.309,93.75
42.033,0xC0,1.7676,9.2965,93.75
42.049,0xC0,1.7769,9.2891,93.75
42.057,0xC0,1.7846,9.2862,93.75
42.064,0xC0,1.796,9.2832,93.75
42.067,0xC0,1.8246,9.2825,93.75
42.072,0xC0,1.8491,9.2817,93.75
42.124,0xC0,1.9066,9.2661,94.81
42.17,0xC0,1.9617,9.2529,95.19
42.176,0xC0,1.986,9.2521,95.19
42.184,0xC0,2.0109,9.2503,95.19
42.222,0xC0,2.0584,9.2408,95.88
42.225,0xC0,2.0831,9.2477,95.88
42.23,0xC0,2.1062,9.2525,95.88
42.234,0xC0,2.1325,9.2561,95.88
42.268,0xC0,2.1847,9.2516,96.81
42.272,0xC0,2.1978,9.2382,96.81
42.312,0xC0,2.2457,9.2104,96.81
42.314,0xC0,2.2553,9.1941,96.81
42.319,0xC0,2.2802,9.1857,96.81
42.322,0xC0,2.3065,9.1803,96.81
42.327,0xC0,2.337,9.1745,96.81
42.358,0xC0,2.4025,9.1594,98.25
42.405,0xC0,2.498,9.1423,99.0
42.452,0xC0,2.5988,9.1278,99.0
42.457,0xC0,2.6429,9.13,100.0
42.46,0xC0,2.6804,9.1299,100.0
42.465,0xC0,2.7187,9.1278,100.0
42.468,0xC0,2.7531,9.1278,100.0
42.497,0xC0,2.8262,9.1176,100.0
42.501,0xC0,2.8491,9.115,100.0
42.505,0xC0,2.8684,9.1107,100.0
42.509,0xC0,2.8875,9.1049,100.0
42.629,0xC0,3.0979,9.0479,101.5
42.633,0xC0,3.1159,9.0431,101.5
42.64,0xC0,3.1302,9.039,101.5
42.645,0xC0,3.1442,9.0335,101.5
42.655,0xC0,3.1621,9.0272,101.5
42.663,0xC0,3.1589,9.0231,101.5
42.67,0xC0,3.1462,9.0204,101.5
42.675,0xC0,3.1244,9.0205,101.5
42.682,0xC0,3.1086,9.0188,101.5
42.741,0xC0,3.1651,9.0093,102.12
42.747,0xC0,3.1477,9.0207,102.12
42.752,0xC0,3.1411,9.0278,102.12
42.757,0xC0,3.1314,9.0348,102.12
42.762,0xC0,3.1277,9.0385,102.12
42.836,0xC0,3.2075,9.0236,102.38
42.84,0xC0,3.1939,9.0273,102.38
42.845,0xC0,3.1806,9.0286,102.38
42.848,0xC0,3.1708,9.0274,102.38
42.936,0xC0,3.2535,9.0018,102.38
42.939,0xC0,3.2376,8.9975,102.38
42.941,0xC0,3.224,8.9929,102.38
42.943,0xC0,3.2115,8.9884,102.38
42.946,0xC0,3.2025,8.9858,102.38
42.95,0xC0,3.1994,8.9822,102.38
42.955,0xC0,3.1958,8.9795,102.38
42.962,0xC0,3.1956,8.9761,102.38
42.969,0xC0,3.1972,8.9737,102.38
43.008,0xC0,3.2424,8.9666,102.25
43.147,0xC0,3.3791,8.9384,100.88
43.154,0xC0,3.3791,8.9499,100.88
43.158,0xC0,3.3777,8.9614,100.88
43.161,0xC0,3.3807,8.9693,100.88
43.166,0xC0,3.3835,8.9765,100.88
43.169,0xC0,3.3811,8.9808,100.88
43.173,0xC0,3.3814,8.9815,100.88
43.176,0xC0,3.3807,8.9816,100.88
43.18,0xC0,3.3797,8.9808,100.88
43.184,0xC0,3.3775,8.9799,100.88
43.19,0xC0,3.3692,8.9744,100.56
43.193,0xC0,3.3561,8.97,100.56
43.198,0xC0,3.3463,8.9698,100.56
43.201,0xC0,3.338,8.9714,100.56
43.347,0xC0,3.4295,8.9558,99.25
43.351,0xC0,3.4142,8.956,99.25
43.357,0xC0,3.4044,8.9546,99.25
43.36,0xC0,3.397,8.952,99.25
43.364,0xC0,3.3922,8.9491,99.25
43.367,0xC0,3.3863,8.9482,99.25
43.372,0xC0,3.387,8.9493,99.25
43.375,0xC0,3.3913,8.9499,99.25
43.39,0xC0,3.4042,8.9493,99.38
43.443,0xC0,3.4351,8.9432,99.38
43.449,0xC0,3.4419,8.9446,99.38
43.455,0xC0,3.4506,8.9451,99.38
43.457,0xC0,3.4595,8.9461,99.38
43.459,0xC0,3.47,8.9457,99.38
43.484,0xC0,3.4951,8.9424,99.31
43.488,0xC0,3.5033,8.9406,99.31
43.492,0xC0,3.5059,8.9415,99.31
43.536,0xC0,3.5323,8.9389,100.0
43.539,0xC0,3.5249,8.9399,100.0
43.544,0xC0,3.5187,8.9398,100.0
43.656,0xC0,3.5758,8.9285,103.06
43.659,0xC0,3.574,8.9331,103.06
43.664,0xC0,3.5805,8.9358,103.06
43.668,0xC0,3.5864,8.9373,103.06
43.672,0xC0,3.5947,8.9366,103.06
43.677,0xC0,3.6002,8.9361,103.06
43.684,0xC0,3.6082,8.9352,103.06
43.689,0xC0,3.6154,8.9344,103.06
43.706,0xC0,3.628,8.9329,103.06
43.711,0xC0,3.6334,8.9321,103.06
43.758,0xC0,3.6625,8.9283,104.38
43.764,0xC0,3.664,8.9278,104.38
43.85,0xC0,3.7121,8.9207,104.75
43.898,0xC0,3.7321,8.9164,104.75
43.901,0xC0,3.7223,8.9284,104.75
43.907,0xC0,3.7228,8.9431,104.75
44.064,0xC0,3.8108,8.9607,107.31
44.067,0xC0,3.8191,8.9746,107.31
44.071,0xC0,3.8211,8.9832,107.31
44.075,0xC0,3.819,8.989,107.31
44.079,0xC0,3.8281,8.984,107.31
44.082,0xC0,3.8439,8.9771,107.31
44.085,0xC0,3.8643,8.963,107.31
44.089,0xC0,3.8867,8.9483,107.31
44.093,0xC0,3.9122,8.9344,107.31
44.097,0xC0,3.9326,8.9237,107.31
44.166,0xC0,3.9981,8.9081,107.5
44.17,0xC0,4.0085,8.8985,107.5
44.175,0xC0,4.0188,8.8906,107.5
44.18,0xC0,4.0359,8.8839,107.5
44.274,0xC0,4.1233,8.8624,108.62
44.278,0xC0,4.1299,8.8584,108.62
44.282,0xC0,4.1483,8.8592,108.62
44.285,0xC0,4.1626,8.8599,108.62
44.289,0xC0,4.1684,8.86,108.62
44.292,0xC0,4.1742,8.8572,108.62
44.371,0xC0,4.2418,8.8408,108.62
44.375,0xC0,4.2423,8.8363,108.62
44.38,0xC0,4.2428,8.8336,108.62
44.383,0xC0,4.2384,8.8373,108.62
44.389,0xC0,4.2473,8.8437,108.62
44.392,0xC0,4.2669,8.8504,108.62
44.398,0xC0,4.2845,8.8623,108.62
44.406,0xC0,4.3003,8.8765,108.62
44.41,0xC0,4.3056,8.8896,108.62
44.413,0xC0,4.3062,8.9014,108.62
44.418,0xC0,4.3083,8.9103,108.62
44.424,0xC0,4.3092,8.9181,108.62
44.428,0xC0,4.3086,8.9222,108.62
44.432,0xC0,4.3111,8.925,108.62
44.574,0xC0,4.4404,8.9379,116.44
44.575,0xC0,4.4304,8.9357,116.44
44.578,0xC0,4.4216,8.9334,116.44
44.58,0xC0,4.405,8.929,116.44
44.582,0xC0,4.3855,8.9247,116.44
44.584,0xC0,4.3676,8.9203,116.44
44.588,0xC0,4.3515,8.9172,116.44
44.591,0xC0,4.3451,8.9192,116.44
44.595,0xC0,4.3505,8.9235,116.44
44.597,0xC0,4.3614,8.9237,116.44
44.623,0xC0,4.3897,8.9218,118.38
44.626,0xC0,4.4099,8.9207,118.38
44.63,0xC0,4.4356,8.92,118.38
44.673,0xC0,4.4912,8.9193,120.62
44.675,0xC0,4.4996,8.9177,120.62
44.679,0xC0,4.5036,8.9171,120.62
44.72,0xC0,4.5371,8.9164,124.12
44.725,0xC0,4.5392,8.9156,124.12
44.779,0xC0,4.579,8.9137,127.88
44.838,0xC0,4.6103,8.9127,131.19
44.854,0xC0,4.6054,8.9129,131.19
44.99,0xC0,4.6712,8.9076,144.31
44.997,0xC0,4.635,8.9125,144.31
45.003,0xC0,4.6049,8.9105,144.31
45.007,0xC0,4.5799,8.9068,144.31
45.02,0xC0,4.5729,8.9065,144.31
45.028,0xC0,4.5857,8.9076,144.31
45.033,0xC0,4.602,8.9065,144.31
45.036,0xC0,4.6165,8.9044,144.31
45.041,0xC0,4.6237,8.8996,144.31
45.044,0xC0,4.6275,8.8944,144.31
45.051,0xC0,4.6301,8.8898,144.31
45.056,0xC0,4.6324,8.8858,144.31
45.063,0xC0,4.6365,8.8816,144.31
45.068,0xC0,4.6383,8.8786,144.31
45.075,0xC0,4.6524,8.88,144.31
45.083,0xC0,4.6658,8.8814,148.25
45.088,0xC0,4.6725,8.8843,148.25
45.094,0xC0,4.6795,8.8863,148.25
45.096,0xC0,4.6836,8.8879,148.25
45.101,0xC0,4.6882,8.889,152.19
45.105,0xC0,4.6868,8.8904,152.19
45.11,0xC0,4.6899,8.8836,152.19
45.126,0xC0,4.7019,8.8738,155.94
45.129,0xC0,4.7084,8.8648,155.94
45.134,0xC0,4.7154,8.856,155.94
45.136,0xC0,4.7216,8.8475,155.94
